GEOID,pov_pop,pov_pop_se,pov_rate,pov_rate_se,median_income,median_income_se,per_capita_income,per_capita_income_se,nativity,nativity_se,npoor,nforeign_born,pop,pop_se,api,api_se,asian,asian_se,black,black_se,latino,latino_se,white,white_se,nasian,nblack,nlatino,nPI,nwhite
48061013106,4580,436.4741641337386,0.5087336244541485,0.09117500433600079,22759.67801824394,2142.1057516481414,9977.840936528431,1215.5743832484213,0.23406113537117904,0.03587391762479521,4580,1072,4580,436.4741641337386,0.00960698689956332,0.006106179419291641,0.0026200873362445414,0.00264282773816195,0,0.016856691575636108,0.9216157205240174,0.04060048233264721,0.07576419213973799,0.015378792929601608,12,0,4221,32,347
48061013203,2564,282.67477203647417,0.6606864274570983,0.083389304805356,22225.810498888302,2016.0569181050992,7197.678162741158,1004.7685754264364,0.31006240249609984,0.043954322035850445,2564,795,2564,282.67477203647417,0.0074102964118564745,0.031099802655655703,0.0074102964118564745,0.007781251304075976,0,0.030110626917477915,0.9496879875195008,0.14746616063873613,0.05031201248049922,0.022318955307374405,19,0,2435,0,129
48061013204,2549,372.64437689969606,0.4546881129854845,0.1494893558606259,31880.709252949375,4179.170808677081,11830.885562863283,2518.803415110108,0.27814829344841113,0.038942856081205734,2549,709,2549,372.64437689969606,0,0.04283344262101309,0,0.030287817738883237,0.025892506865437426,0.019186072186250715,0.9446841898783837,0.05281991181772527,0.05531581012161632,0.023951251422253437,0,66,2408,0,141
48061013205,3361,258.96656534954406,0.32936626004165426,0.06133642561767535,34198.504621580425,6507.452136305464,11748.660431533954,838.8767197864552,0.35792918774174354,0.038337295115579574,3361,1203,3361,258.96656534954406,0,0.03248510718267252,0,0.022970439576439565,0,0.022970439576439565,0.9714370722999107,0.0175060064388988,0.02856292770008926,0.014667113534707999,0,0,3265,0,96
48061013206,3270,303.3434650455927,0.5238532110091743,0.09059363206180251,31249.124910854538,5646.118440428007,9684.690468310828,1339.4499610407215,0.3510703363914373,0.04891369349699392,3270,1148,3270,303.3434650455927,0,0.03338912698500378,0,0.023609678108994916,0,0.023609678108994916,0.9966360856269113,0.009608537785971457,0.003363914373088685,0.003144906575766918,0,0,3259,0,11
48061013207,4091,412.7659574468085,0.502566609630897,0.07922259234748058,22141.202030418994,4229.15569094415,11330.384763467373,1844.3697137964723,0.36880115551275877,0.05277796129090747,4091,1532,4154,418.2370820668693,0,0.02628368927322156,0,0.018585374919695082,0,0.018585374919695082,0.9195955705344246,0.04650295575802827,0.08040442946557536,0.019456211068221953,0,0,3820,0,334
48061013208,2791,274.16413373860183,0.6477964887137226,0.08432012578257601,21272.475642896097,3559.792919715579,8832.647440767792,1245.2755451752303,0.37585094948047293,0.049248605597810344,2791,1049,2791,274.16413373860183,0,0.0391194716019213,0,0.027661643646153127,0,0.027661643646153127,0.9527051236116088,0.02838591967709621,0.047294876388391256,0.018819980620833635,0,0,2659,0,132
48061013303,4241,279.0273556231003,0.3614713510964395,0.07411096056106971,45329.88073385943,4141.501042330885,15668.058358231912,2049.3801729498114,0.20192986585078843,0.03404973474018938,4241,858,4249,281.45896656534956,0.008707931277947752,0.019415733482262516,0,0.018169839354298275,0,0.018169839354298275,0.9362202871263827,0.023278072723517316,0.05507178159566957,0.0161901697626647,0,0,3978,37,234
48061013304,3434,231.0030395136778,0.39895165987186954,0.05916596488419553,25224.04862098379,2375.3685355611283,12922.45397297436,1634.2883245580683,0.31042516016307514,0.03735799816446261,3434,1066,3434,231.0030395136778,0,0.031794538509307614,0,0.02248213378462824,0.017763541059988352,0.015532274085651346,0.9158415841584159,0.08539010193427261,0.034653465346534656,0.010725117696142001,0,61,3145,0,119
48061013305,4617,356.23100303951367,0.46242148581329867,0.08111100122183126,24641.322690258556,2867.9731723960067,9557.18193132187,1017.0836913473083,0.3058262941303877,0.04349912111422202,4617,1412,4617,356.23100303951367,0,0.023647919696981233,0,0.016721604378690358,0,0.016721604378690358,0.9913363656053714,0.010134310586667989,0.008663634394628547,0.003759352230444513,0,0,4577,0,40
48061013306,3805,296.048632218845,0.5926412614980289,0.07063756990051402,22851.43649813319,7783.153261991083,6457.651980777208,698.3395145717986,0.22864651773981604,0.038882989187363215,3805,870,3805,296.048632218845,0.009461235216819974,0.021912617843773224,0.009461235216819974,0.00827505983877883,0,0.020290051883420073,0.99053876478318,0.006297208810353443,0,0.020290051883420073,36,0,3769,0,0
48061013307,2238,200.6079027355623,0.5822162645218946,0.09653356266604993,18587.646354708046,4189.312668847211,6605.418883456,1057.6511320278278,0.31680071492403933,0.032719862120778515,2238,709,2238,200.6079027355623,0,0.0487857217341208,0,0.03449671466327675,0,0.03449671466327675,1,0.12676604860047136,0,0.03449671466327675,0,0,2238,0,0
48061013308,3683,289.36170212765956,0.5853923431984795,0.0932613941045241,23645.0877657467,3378.6882738204035,8041.379510294261,909.1453223937835,0.3493461435815319,0.03800380696407954,3683,1309,3747,294.8328267477204,0,0.029138629634631,0,0.02060412260913087,0.051774753135842004,0.04231046585153866,0.9687750200160128,0.013343402090176891,0.010408326661329063,0.007744200180709126,0,194,3630,0,39
48061013309,3532,271.1246200607903,0.398074745186863,0.09013985709114081,36609.250138670715,7429.6369932037,9552.415257041908,1223.542987667809,0.3012457531143828,0.046609413234627146,3532,1064,3532,271.1246200607903,0,0.03091235708974019,0,0.02185833732061534,0,0.02185833732061534,0.9971687429218573,0.002631527618318217,0.0028312570781426952,0.0027452167427621747,0,0,3522,0,10
48061013401,2528,234.04255319148936,0.4897151898734177,0.06600460955675522,17015.835510890895,4574.7033553121455,8850.522469317646,999.6976453413714,0.37104430379746833,0.05359250307648064,2528,938,2528,234.04255319148936,0,0.04318925840227941,0,0.030539417490669848,0,0.030539417490669848,0.9323575949367089,0.026912412215687596,0.04944620253164557,0.029221149342824413,0,0,2357,0,125
48061013402,2040,251.06382978723403,0.44509803921568625,0.09292950489465708,23436.545765998406,5232.475429203425,10674.96704997273,1289.465078773653,0.32941176470588235,0.05233287550986906,2040,672,2040,251.06382978723403,0,0.05352080649066782,0,0.037844925204124205,0.011274509803921568,0.010637580809939203,0.9897058823529412,0.01761339146349625,0.010294117647058823,0.009150451110928994,0,23,2019,0,21
48061013500,2486,169.6048632218845,0.13515687851971037,0.04977084005364052,62137.174245002025,13048.95194603922,36548.47504160122,7458.613736546928,0.2316043425814234,0.03780798164309363,2486,576,2487,172.64437689969606,0,0.04390126467268289,0,0.03104288195271949,0,0.03104288195271949,0.738238841978287,0.06260696661327021,0.2617611580217129,0.06446224719016642,0,0,1836,0,651
48061013600,3138,294.8328267477204,0.32855321861058,0.07255103466945864,28237.778434489155,11127.069443799612,10341.299850375459,942.4685772384959,0.3589194971917625,0.03778601816139991,3138,1342,3739,324.0121580547112,0,0.02920097492403379,0,0.020648207386042627,0,0.020648207386042627,0.8673442096817331,0.10220750783863139,0.09735223321743781,0.03157174589229979,0,0,3243,0,364
48061013700,3751,305.77507598784194,0.5115969074913357,0.0681495965938621,19728.073176188722,2329.7301647955437,9432.056731472892,926.5313683997205,0.393761663556385,0.04871365787874649,3751,1477,3751,305.77507598784194,0.005598507064782724,0.021106997438831522,0.005598507064782724,0.004677650254252695,0,0.020582150737513565,0.9581444948013863,0.026535205475398966,0.03625699813383098,0.01345464777055873,21,0,3594,0,136
48061013801,2664,341.6413373860182,0.6178678678678678,0.11109613376474547,17089.71896223029,6327.79632757745,7461.036916709006,1031.5720630189226,0.4687689508793208,0.06317331091004011,2664,1546,3298,399.39209726443767,0,0.03310565349938216,0,0.02340923208502528,0,0.02340923208502528,0.9848392965433597,0.023037627312814425,0.015160703456640388,0.007520777815870149,0,0,3248,0,50
48061013802,3304,248.6322188449848,0.6598062953995157,0.08627071162101647,14398.931331192289,3704.6766364317205,8330.954972801894,1149.6522921425772,0.3411016949152542,0.033899257141987556,3304,1127,3304,248.6322188449848,0,0.033045534273899016,0,0.02336672137300647,0,0.02336672137300647,0.9524818401937046,0.02985122774882199,0.04207021791767555,0.030377806945317137,0,0,3147,0,139
48061013901,3118,291.1854103343465,0.5070558050032072,0.09315713282665669,22377.152407277066,5893.869596012607,8839.797452187735,1342.3476353750443,0.44419499679281593,0.04541564419814595,3118,1385,3118,291.1854103343465,0,0.03501682015425348,0,0.024760630986662403,0,0.024760630986662403,0.9926234765875561,0.01962042691565694,0.0073765234124438745,0.007376596017154517,0,0,3095,0,23
48061013902,4805,322.18844984802433,0.48740894901144644,0.05782317241865807,20854.199974829517,3814.7882611359873,10024.316010758052,993.1778780891452,0.4090816117815504,0.03971128412213974,4805,2000,4889,332.52279635258355,0,0.022332265338711875,0,0.01579129626026046,0,0.01579129626026046,0.991818367764369,0.09482810761894685,0.008181632235631009,0.005692548214171235,0,0,4849,0,40
48061013903,4468,337.9939209726444,0.3220680393912265,0.06497117666720952,28443.93709709747,2398.549930235711,9782.407291050029,715.0011419941549,0.2257633162469356,0.02943222355105422,4468,1013,4487,337.38601823708206,0,0.024333061119002086,0,0.017206072524273093,0.006463115667483842,0.005941316841970258,0.9001560062402496,0.05397757187391487,0.0998439937597504,0.06445962913289506,0,29,4039,0,448
48061014001,2355,279.0273556231003,0.42462845010615713,0.09574369586910919,28374.820320038034,5426.6196096030535,15746.70848385127,2917.9580546630755,0.3864693446088795,0.06472005373133496,2355,914,2365,278.419452887538,0,0.04616593879110459,0,0.03264424837903314,0.014799154334038054,0.013770456272123265,0.8989429175475687,0.06140332276636969,0.06765327695560254,0.01670554533874881,0,35,2126,0,160
48061014002,2291,256.53495440729483,0.6093408991706678,0.1131628679873765,17932.2286412134,2548.504577036917,8756.380652288417,1285.1185672721688,0.5290266259275426,0.07092923308751264,2291,1212,2291,256.53495440729483,0.030554343081623744,0.04116059142649773,0.030554343081623744,0.023634595198295357,0,0.033698667575911556,0.9873417721518988,0.019362685873028373,0.012658227848101266,0.007293169683910859,70,0,2262,0,29
48061014100,8484,634.6504559270517,0.5176803394625177,0.0600309677961342,24668.73106736833,2358.706908138772,8881.505852137394,764.9860242612234,0.31553512494106556,0.025565134977611696,8484,2677,8484,634.6504559270517,0,0.012869217968053083,0,0.009099911293778098,0.002003771805752004,0.0017850387555711387,0.9931636020744932,0.008095355026380792,0.003771805752003772,0.0022032451747594976,0,17,8426,0,32
48063950100,7473,142.24924012158056,0.1731566974441322,0.030735459082004618,48474.69409006372,6019.918429555651,24165.846930832442,1440.1441441584395,0.08786219789023901,0.01649520072806782,7473,658,7489,141.64133738601822,0.002136466817999733,0.010462393751485452,0.002136466817999733,0.001785343320062321,0.13179329683535854,0.01850258552943646,0.1464815062091067,0.02247710424820654,0.7106422753371612,0.017002229019367817,16,987,1097,0,5322
48063950200,4612,281.45896656534956,0.3152645273200347,0.0480953562651216,34670.40537529657,2158.7673790704976,18723.496571686934,2078.35691629304,0.1702,0.026836685323634896,4612,851,5000,141.64133738601822,0.01,0.016728958030561198,0.01,0.006437539111521043,0.2202,0.02675977423793432,0.3084,0.03290243280191696,0.4434,0.029933414483915226,50,1101,1542,0,2217
48065950100,2503,131.91489361702128,0.10267678785457451,0.026409841849901545,55540.097041535955,3973.435930940161,29409.18863878958,1864.653434136732,0.02028639618138425,0.009186774119841387,2503,51,2514,131.91489361702128,0.015115354017501989,0.008232955425429136,0.008750994431185362,0.006512620660163896,0,0.03070948584582871,0.08154335719968178,0.022569660236715035,0.8635640413683373,0.0229190600096195,22,0,205,16,2171
48065950200,3715,131.91489361702128,0.08075370121130551,0.018101369358475245,68932.06843108647,5567.881233401291,27813.544423572625,1558.9487918656748,0.027331189710610933,0.013677586827097847,3715,102,3732,131.91489361702128,0,0.029255746313226784,0,0.020686936606755996,0.012861736334405145,0.008458032456112584,0.09378349410503752,0.015115242634754847,0.8740621650589496,0.0154261602847645,0,48,350,0,3262
48067950100,6277,255.31914893617022,0.14290266050661143,0.03053934373246659,50587.522464656446,2868.697590979588,26377.58379673436,1450.2860043285693,0.004938664967341086,0.003195881093929897,6277,31,6277,255.31914893617022,0,0.017394048947102492,0,0.012299449962786901,0.0804524454357177,0.015244946623595693,0.022303648239604908,0.008376624231075316,0.8895969412139557,0.018789406246087968,0,505,140,0,5584
48067950200,2387,176.29179331306992,0.21868454126518644,0.04507202360518744,29015.938010692793,2927.3754962496246,21180.717163006848,1630.6662316401648,0.01508169250104734,0.008403229432643017,2387,36,2387,176.29179331306992,0,0.04574044626768427,0,0.03234337973037846,0.3284457478005865,0.045365688660942816,8.378718056137411e-4,0.0010168078860893941,0.6271470465018852,0.042562543827824165,0,784,2,0,1497
48067950300,1870,140.4255319148936,0.139572192513369,0.03180074269986011,40639.47324237777,4859.3998586593625,25524.349100621337,3369.270832233854,0.010160427807486631,0.004225843655145217,1870,19,1870,140.4255319148936,0.0037433155080213902,0.041366247117256776,0.0037433155080213902,0.002585416977817729,0.20481283422459892,0.05240332452094952,0.009625668449197862,0.006134110496001713,0.7641711229946524,0.014404616571515393,7,383,18,0,1429
48067950400,4851,164.74164133738603,0.2302618016903731,0.038819750855350076,37973.710651309564,4941.983577187562,23079.045195001327,2520.97667086085,0.02237789453201012,0.010761878986582785,4851,115,5139,137.38601823708206,0.01284296555750146,0.00948446530580449,0.011286242459622495,0.009340198044367849,0.33313874294609847,0.029561770349926797,0.015567230978789648,0.007914631649092148,0.6291107219303367,0.031249056665823016,58,1712,80,8,3233
48067950500,2661,168.3890577507599,0.1288989101841413,0.04332958330727393,65762.23003491238,8808.20555775778,30752.1991171686,3335.223158805561,0.024051108605787297,0.01415973958539552,2661,64,2661,168.3890577507599,0,0.04103060700524703,0,0.029013020449610436,0.08154829011649756,0.033414318425407076,0.013904547162720781,0.010013170505122355,0.8816234498308907,0.029865389991372084,0,217,37,0,2346
48067950600,6187,294.22492401215806,0.1781154032649103,0.031094547481234216,44215.670620918536,3316.388275632463,24196.83031365219,1464.7743760001836,0.028285113948601906,0.011000139852584806,6187,175,6187,294.22492401215806,0,0.017647073741872046,0,0.012478365510976787,0.20785518021658317,0.023343179629758352,0.043478260869565216,0.012106564932049986,0.7307257152093098,0.03318013208626794,0,1286,269,0,4521
48067950700,4774,271.73252279635255,0.2107247591118559,0.030584936658137617,40591.80649957816,1916.8115721545425,20985.283517528445,1455.3569344136342,0.026074259491030455,0.007732469605577925,4774,125,4794,271.73252279635255,8.343763037129745e-4,0.01612859796453418,0,0.016104223491116683,0.11639549436795996,0.01972173296121898,0.045682102628285357,0.012283742624546387,0.8120567375886525,0.03685285844137318,0,558,219,4,3893
