GEOID,Age,Race,pop
48143950100,75-79,LATINO,0
48143950100,75-79,WHITE,64
48143950100,80-84,API,0
48143950100,80-84,BLACK,0
48143950100,80-84,LATINO,0
48143950100,80-84,WHITE,41
48143950200,50-54,API,2
48143950200,50-54,BLACK,1
48143950200,50-54,LATINO,26
48143950200,50-54,WHITE,507
48143950200,55-59,API,0
48143950200,55-59,BLACK,0
48143950200,55-59,LATINO,20
48143950200,55-59,WHITE,364
48143950200,60-64,API,6
48143950200,60-64,BLACK,0
48143950200,60-64,LATINO,10
48143950200,60-64,WHITE,311
48143950200,65-69,API,2
48143950200,65-69,BLACK,1
48143950200,65-69,LATINO,8
48143950200,65-69,WHITE,271
48143950200,70-74,API,0
48143950200,70-74,BLACK,0
48143950200,70-74,LATINO,5
48143950200,70-74,WHITE,206
48143950200,75-79,API,0
48143950200,75-79,BLACK,0
48143950200,75-79,LATINO,1
48143950200,75-79,WHITE,144
48143950200,80-84,API,0
48143950200,80-84,BLACK,0
48143950200,80-84,LATINO,1
48143950200,80-84,WHITE,117
48143950300,50-54,API,2
48143950300,50-54,BLACK,0
48143950300,50-54,LATINO,59
48143950300,50-54,WHITE,249
48143950300,55-59,API,0
48143950300,55-59,BLACK,0
48143950300,55-59,LATINO,37
48143950300,55-59,WHITE,225
48143950300,60-64,API,0
48143950300,60-64,BLACK,0
48143950300,60-64,LATINO,19
48143950300,60-64,WHITE,188
48143950300,65-69,API,2
48143950300,65-69,BLACK,0
48143950300,65-69,LATINO,13
48143950300,65-69,WHITE,198
48143950300,70-74,API,0
48143950300,70-74,BLACK,0
48143950300,70-74,LATINO,12
48143950300,70-74,WHITE,192
48143950300,75-79,API,2
48143950300,75-79,BLACK,0
48143950300,75-79,LATINO,4
48143950300,75-79,WHITE,149
48143950300,80-84,API,0
48143950300,80-84,BLACK,0
48143950300,80-84,LATINO,1
48143950300,80-84,WHITE,145
48143950400,50-54,API,6
48143950400,50-54,BLACK,0
48143950400,50-54,LATINO,10
48143950400,50-54,WHITE,243
48143950400,55-59,API,4
48143950400,55-59,BLACK,0
48143950400,55-59,LATINO,7
48143950400,55-59,WHITE,203
48143950400,60-64,API,6
48143950400,60-64,BLACK,1
48143950400,60-64,LATINO,4
48143950400,60-64,WHITE,155
48143950400,65-69,API,0
48143950400,65-69,BLACK,1
48143950400,65-69,LATINO,0
48143950400,65-69,WHITE,191
48143950400,70-74,API,4
48143950400,70-74,BLACK,0
48143950400,70-74,LATINO,2
48143950400,70-74,WHITE,179
48143950400,75-79,API,4
48143950400,75-79,BLACK,0
48143950400,75-79,LATINO,0
48143950400,75-79,WHITE,194
48143950400,80-84,API,0
48143950400,80-84,BLACK,0
48143950400,80-84,LATINO,0
48143950400,80-84,WHITE,163
48143950500,50-54,API,4
48143950500,50-54,BLACK,1
48143950500,50-54,LATINO,19
48143950500,50-54,WHITE,203
48143950500,55-59,API,2
48143950500,55-59,BLACK,0
48143950500,55-59,LATINO,11
48143950500,55-59,WHITE,160
48143950500,60-64,API,0
48143950500,60-64,BLACK,1
48143950500,60-64,LATINO,6
48143950500,60-64,WHITE,126
48143950500,65-69,API,0
48143950500,65-69,BLACK,2
48143950500,65-69,LATINO,2
48143950500,65-69,WHITE,149
48143950500,70-74,API,0
48143950500,70-74,BLACK,2
48143950500,70-74,LATINO,7
48143950500,70-74,WHITE,129
48143950500,75-79,API,0
48143950500,75-79,BLACK,2
48143950500,75-79,LATINO,1
48143950500,75-79,WHITE,109
48143950500,80-84,API,0
48143950500,80-84,BLACK,3
48143950500,80-84,LATINO,0
48143950500,80-84,WHITE,101
48143950600,50-54,API,0
48143950600,50-54,BLACK,2
48143950600,50-54,LATINO,12
48143950600,50-54,WHITE,109
48143950600,55-59,API,4
48143950600,55-59,BLACK,0
48143950600,55-59,LATINO,9
48143950600,55-59,WHITE,94
48143950600,60-64,API,0
48143950600,60-64,BLACK,0
48143950600,60-64,LATINO,6
48143950600,60-64,WHITE,91
48143950600,65-69,API,0
48143950600,65-69,BLACK,0
48143950600,65-69,LATINO,2
48143950600,65-69,WHITE,104
48143950600,70-74,API,0
48143950600,70-74,BLACK,0
48143950600,70-74,LATINO,4
48143950600,70-74,WHITE,133
48143950600,75-79,API,0
48143950600,75-79,BLACK,0
48143950600,75-79,LATINO,5
48143950600,75-79,WHITE,114
48143950600,80-84,API,0
48143950600,80-84,BLACK,1
48143950600,80-84,LATINO,1
48143950600,80-84,WHITE,76
48143950700,50-54,API,0
48143950700,50-54,BLACK,0
48143950700,50-54,LATINO,9
48143950700,50-54,WHITE,116
48143950700,55-59,API,0
48143950700,55-59,BLACK,0
48143950700,55-59,LATINO,8
48143950700,55-59,WHITE,104
48143950700,60-64,API,0
48143950700,60-64,BLACK,0
48143950700,60-64,LATINO,2
48143950700,60-64,WHITE,113
48143950700,65-69,API,0
48143950700,65-69,BLACK,0
48143950700,65-69,LATINO,0
48143950700,65-69,WHITE,79
48143950700,70-74,API,0
48143950700,70-74,BLACK,0
48143950700,70-74,LATINO,1
48143950700,70-74,WHITE,66
48143950700,75-79,API,0
48143950700,75-79,BLACK,0
48143950700,75-79,LATINO,1
48143950700,75-79,WHITE,50
48143950700,80-84,API,0
48143950700,80-84,BLACK,0
48143950700,80-84,LATINO,0
48143950700,80-84,WHITE,29
48145990100,50-54,API,0
48145990100,50-54,BLACK,6
48145990100,50-54,LATINO,15
48145990100,50-54,WHITE,123
48145990100,55-59,API,0
48145990100,55-59,BLACK,48
48145990100,55-59,LATINO,13
48145990100,55-59,WHITE,124
48145990100,60-64,API,0
48145990100,60-64,BLACK,11
48145990100,60-64,LATINO,3
48145990100,60-64,WHITE,105
48145990100,65-69,API,0
48145990100,65-69,BLACK,8
48145990100,65-69,LATINO,5
48145990100,65-69,WHITE,116
48145990100,70-74,API,0
48145990100,70-74,BLACK,10
48145990100,70-74,LATINO,5
48145990100,70-74,WHITE,113
48145990100,75-79,API,0
48145990100,75-79,BLACK,11
48145990100,75-79,LATINO,3
48145990100,75-79,WHITE,77
48145990100,80-84,API,0
48145990100,80-84,BLACK,3
48145990100,80-84,LATINO,0
48145990100,80-84,WHITE,39
48145990200,50-54,API,0
48145990200,50-54,BLACK,23
48145990200,50-54,LATINO,16
48145990200,50-54,WHITE,118
48145990200,55-59,API,0
48145990200,55-59,BLACK,22
48145990200,55-59,LATINO,9
48145990200,55-59,WHITE,120
48145990200,60-64,API,2
48145990200,60-64,BLACK,17
48145990200,60-64,LATINO,8
48145990200,60-64,WHITE,88
48145990200,65-69,API,0
48145990200,65-69,BLACK,12
48145990200,65-69,LATINO,3
48145990200,65-69,WHITE,88
48145990200,70-74,API,2
48145990200,70-74,BLACK,14
48145990200,70-74,LATINO,7
48145990200,70-74,WHITE,88
48145990200,75-79,API,0
48145990200,75-79,BLACK,11
48145990200,75-79,LATINO,4
48145990200,75-79,WHITE,76
48145990200,80-84,API,0
48145990200,80-84,BLACK,3
48145990200,80-84,LATINO,4
48145990200,80-84,WHITE,46
48145990300,50-54,API,0
48145990300,50-54,BLACK,56
48145990300,50-54,LATINO,32
48145990300,50-54,WHITE,142
48145990300,55-59,API,0
48145990300,55-59,BLACK,35
48145990300,55-59,LATINO,19
48145990300,55-59,WHITE,143
48145990300,60-64,API,2
48145990300,60-64,BLACK,31
48145990300,60-64,LATINO,15
48145990300,60-64,WHITE,102
48145990300,65-69,API,0
48145990300,65-69,BLACK,24
48145990300,65-69,LATINO,11
48145990300,65-69,WHITE,132
48145990300,70-74,API,0
48145990300,70-74,BLACK,38
48145990300,70-74,LATINO,23
48145990300,70-74,WHITE,132
48145990300,75-79,API,0
48145990300,75-79,BLACK,20
48145990300,75-79,LATINO,10
48145990300,75-79,WHITE,165
48145990300,80-84,API,0
48145990300,80-84,BLACK,9
48145990300,80-84,LATINO,4
48145990300,80-84,WHITE,117
48145990400,50-54,API,0
48145990400,50-54,BLACK,88
48145990400,50-54,LATINO,2
48145990400,50-54,WHITE,15
48145990400,55-59,API,2
48145990400,55-59,BLACK,72
48145990400,55-59,LATINO,4
48145990400,55-59,WHITE,5
48145990400,60-64,API,0
48145990400,60-64,BLACK,68
48145990400,60-64,LATINO,12
48145990400,60-64,WHITE,7
48145990400,65-69,API,0
48145990400,65-69,BLACK,87
48145990400,65-69,LATINO,6
48145990400,65-69,WHITE,8
48145990400,70-74,API,0
48145990400,70-74,BLACK,77
48145990400,70-74,LATINO,5
48145990400,70-74,WHITE,8
48145990400,75-79,API,0
48145990400,75-79,BLACK,61
48145990400,75-79,LATINO,6
48145990400,75-79,WHITE,13
48145990400,80-84,API,0
48145990400,80-84,BLACK,48
48145990400,80-84,LATINO,4
48145990400,80-84,WHITE,7
48145990500,50-54,API,0
48145990500,50-54,BLACK,15
48145990500,50-54,LATINO,11
48145990500,50-54,WHITE,110
48145990500,55-59,API,0
48145990500,55-59,BLACK,15
48145990500,55-59,LATINO,2
48145990500,55-59,WHITE,85
48145990500,60-64,API,0
48145990500,60-64,BLACK,12
48145990500,60-64,LATINO,3
48145990500,60-64,WHITE,86
48145990500,65-69,API,0
48145990500,65-69,BLACK,11
48145990500,65-69,LATINO,5
48145990500,65-69,WHITE,72
48145990500,70-74,API,0
48145990500,70-74,BLACK,8
48145990500,70-74,LATINO,3
48145990500,70-74,WHITE,76
48145990500,75-79,API,0
48145990500,75-79,BLACK,5
48145990500,75-79,LATINO,1
48145990500,75-79,WHITE,57
48145990500,80-84,API,0
48145990500,80-84,BLACK,12
48145990500,80-84,LATINO,0
48145990500,80-84,WHITE,48
48145990600,50-54,API,0
48145990600,50-54,BLACK,2
48145990600,50-54,LATINO,4
48145990600,50-54,WHITE,30
48145990600,55-59,API,0
48145990600,55-59,BLACK,3
48145990600,55-59,LATINO,5
48145990600,55-59,WHITE,41
48145990600,60-64,API,0
48145990600,60-64,BLACK,4
48145990600,60-64,LATINO,0
48145990600,60-64,WHITE,44
48145990600,65-69,API,0
48145990600,65-69,BLACK,4
48145990600,65-69,LATINO,2
48145990600,65-69,WHITE,34
48145990600,70-74,API,0
48145990600,70-74,BLACK,4
48145990600,70-74,LATINO,3
48145990600,70-74,WHITE,24
48145990600,75-79,API,0
48145990600,75-79,BLACK,2
48145990600,75-79,LATINO,0
48145990600,75-79,WHITE,24
48145990600,80-84,API,0
48145990600,80-84,BLACK,5
48145990600,80-84,LATINO,0
48145990600,80-84,WHITE,18
48145990700,50-54,API,2
48145990700,50-54,BLACK,8
48145990700,50-54,LATINO,25
48145990700,50-54,WHITE,107
48145990700,55-59,API,0
48145990700,55-59,BLACK,21
48145990700,55-59,LATINO,27
48145990700,55-59,WHITE,89
48145990700,60-64,API,0
48145990700,60-64,BLACK,23
48145990700,60-64,LATINO,13
48145990700,60-64,WHITE,122
48145990700,65-69,API,0
48145990700,65-69,BLACK,16
48145990700,65-69,LATINO,25
48145990700,65-69,WHITE,118
48145990700,70-74,API,0
48145990700,70-74,BLACK,9
48145990700,70-74,LATINO,9
48145990700,70-74,WHITE,85
48145990700,75-79,API,0
48145990700,75-79,BLACK,14
48145990700,75-79,LATINO,11
48145990700,75-79,WHITE,100
48145990700,80-84,API,0
48145990700,80-84,BLACK,8
48145990700,80-84,LATINO,11
48145990700,80-84,WHITE,72
48147950100,50-54,API,0
48147950100,50-54,BLACK,14
48147950100,50-54,LATINO,5
48147950100,50-54,WHITE,162
48147950100,55-59,API,0
48147950100,55-59,BLACK,10
48147950100,55-59,LATINO,5
48147950100,55-59,WHITE,117
48147950100,60-64,API,0
48147950100,60-64,BLACK,9
48147950100,60-64,LATINO,2
48147950100,60-64,WHITE,131
48147950100,65-69,API,0
48147950100,65-69,BLACK,13
48147950100,65-69,LATINO,2
48147950100,65-69,WHITE,126
48147950100,70-74,API,0
48147950100,70-74,BLACK,13
48147950100,70-74,LATINO,0
48147950100,70-74,WHITE,115
48147950100,75-79,API,0
48147950100,75-79,BLACK,6
48147950100,75-79,LATINO,0
48147950100,75-79,WHITE,115
48147950100,80-84,API,0
48147950100,80-84,BLACK,11
48147950100,80-84,LATINO,0
48147950100,80-84,WHITE,69
48147950201,50-54,API,0
48147950201,50-54,BLACK,1
48147950201,50-54,LATINO,5
48147950201,50-54,WHITE,233
48147950201,55-59,API,0
48147950201,55-59,BLACK,3
48147950201,55-59,LATINO,5
48147950201,55-59,WHITE,229
48147950201,60-64,API,0
48147950201,60-64,BLACK,8
48147950201,60-64,LATINO,3
48147950201,60-64,WHITE,219
48147950201,65-69,API,0
48147950201,65-69,BLACK,1
48147950201,65-69,LATINO,2
48147950201,65-69,WHITE,198
48147950201,70-74,API,0
48147950201,70-74,BLACK,4
48147950201,70-74,LATINO,0
48147950201,70-74,WHITE,146
48147950201,75-79,API,0
48147950201,75-79,BLACK,1
48147950201,75-79,LATINO,0
48147950201,75-79,WHITE,105
48147950201,80-84,API,0
48147950201,80-84,BLACK,4
48147950201,80-84,LATINO,1
48147950201,80-84,WHITE,58
48147950202,50-54,API,0
48147950202,50-54,BLACK,0
48147950202,50-54,LATINO,0
48147950202,50-54,WHITE,47
48147950202,55-59,API,0
48147950202,55-59,BLACK,0
48147950202,55-59,LATINO,0
48147950202,55-59,WHITE,50
48147950202,60-64,API,0
48147950202,60-64,BLACK,0
48147950202,60-64,LATINO,1
48147950202,60-64,WHITE,50
48147950202,65-69,API,0
48147950202,65-69,BLACK,0
48147950202,65-69,LATINO,0
48147950202,65-69,WHITE,46
48147950202,70-74,API,0
48147950202,70-74,BLACK,0
48147950202,70-74,LATINO,0
48147950202,70-74,WHITE,34
48147950202,75-79,API,0
48147950202,75-79,BLACK,0
48147950202,75-79,LATINO,0
48147950202,75-79,WHITE,18
48147950202,80-84,API,0
48147950202,80-84,BLACK,0
48147950202,80-84,LATINO,0
48147950202,80-84,WHITE,5
48147950300,50-54,API,4
48147950300,50-54,BLACK,0
48147950300,50-54,LATINO,2
48147950300,50-54,WHITE,206
48147950300,55-59,API,0
48147950300,55-59,BLACK,0
48147950300,55-59,LATINO,2
48147950300,55-59,WHITE,163
48147950300,60-64,API,0
48147950300,60-64,BLACK,0
48147950300,60-64,LATINO,3
48147950300,60-64,WHITE,119
48147950300,65-69,API,0
48147950300,65-69,BLACK,1
48147950300,65-69,LATINO,5
48147950300,65-69,WHITE,135
48147950300,70-74,API,0
48147950300,70-74,BLACK,0
48147950300,70-74,LATINO,0
48147950300,70-74,WHITE,99
48147950300,75-79,API,0
48147950300,75-79,BLACK,1
48147950300,75-79,LATINO,1
48147950300,75-79,WHITE,112
48147950300,80-84,API,0
48147950300,80-84,BLACK,0
48147950300,80-84,LATINO,0
48147950300,80-84,WHITE,80
48147950400,50-54,API,4
48147950400,50-54,BLACK,54
48147950400,50-54,LATINO,31
48147950400,50-54,WHITE,473
48147950400,55-59,API,2
48147950400,55-59,BLACK,51
48147950400,55-59,LATINO,17
48147950400,55-59,WHITE,353
48147950400,60-64,API,4
48147950400,60-64,BLACK,38
48147950400,60-64,LATINO,8
48147950400,60-64,WHITE,365
48147950400,65-69,API,0
48147950400,65-69,BLACK,26
48147950400,65-69,LATINO,5
48147950400,65-69,WHITE,341
48147950400,70-74,API,4
48147950400,70-74,BLACK,21
48147950400,70-74,LATINO,5
48147950400,70-74,WHITE,311
48147950400,75-79,API,4
48147950400,75-79,BLACK,21
48147950400,75-79,LATINO,4
48147950400,75-79,WHITE,300
48147950400,80-84,API,0
48147950400,80-84,BLACK,16
48147950400,80-84,LATINO,1
48147950400,80-84,WHITE,277
48147950500,50-54,API,2
48147950500,50-54,BLACK,19
48147950500,50-54,LATINO,0
48147950500,50-54,WHITE,147
48147950500,55-59,API,0
48147950500,55-59,BLACK,12
48147950500,55-59,LATINO,0
48147950500,55-59,WHITE,161
48147950500,60-64,API,0
48147950500,60-64,BLACK,5
48147950500,60-64,LATINO,4
48147950500,60-64,WHITE,129
48147950500,65-69,API,0
48147950500,65-69,BLACK,15
48147950500,65-69,LATINO,0
48147950500,65-69,WHITE,109
48147950500,70-74,API,0
48147950500,70-74,BLACK,8
48147950500,70-74,LATINO,1
48147950500,70-74,WHITE,96
48147950500,75-79,API,0
48147950500,75-79,BLACK,8
48147950500,75-79,LATINO,3
48147950500,75-79,WHITE,83
48147950500,80-84,API,0
48147950500,80-84,BLACK,4
48147950500,80-84,LATINO,0
48147950500,80-84,WHITE,50
48147950600,50-54,API,0
48147950600,50-54,BLACK,6
48147950600,50-54,LATINO,11
48147950600,50-54,WHITE,139
48147950600,55-59,API,0
48147950600,55-59,BLACK,4
48147950600,55-59,LATINO,3
48147950600,55-59,WHITE,139
48147950600,60-64,API,2
48147950600,60-64,BLACK,2
48147950600,60-64,LATINO,0
48147950600,60-64,WHITE,92
48147950600,65-69,API,2
48147950600,65-69,BLACK,3
48147950600,65-69,LATINO,0
48147950600,65-69,WHITE,94
48147950600,70-74,API,0
48147950600,70-74,BLACK,4
48147950600,70-74,LATINO,3
48147950600,70-74,WHITE,105
48147950600,75-79,API,2
48147950600,75-79,BLACK,5
48147950600,75-79,LATINO,2
48147950600,75-79,WHITE,81
48147950600,80-84,API,0
48147950600,80-84,BLACK,3
48147950600,80-84,LATINO,0
48147950600,80-84,WHITE,51
48147950701,50-54,API,0
48147950701,50-54,BLACK,6
48147950701,50-54,LATINO,5
48147950701,50-54,WHITE,223
48147950701,55-59,API,0
48147950701,55-59,BLACK,5
48147950701,55-59,LATINO,5
48147950701,55-59,WHITE,184
48147950701,60-64,API,2
48147950701,60-64,BLACK,4
48147950701,60-64,LATINO,0
48147950701,60-64,WHITE,171
48147950701,65-69,API,0
48147950701,65-69,BLACK,1
48147950701,65-69,LATINO,3
48147950701,65-69,WHITE,146
48147950701,70-74,API,2
48147950701,70-74,BLACK,4
48147950701,70-74,LATINO,3
48147950701,70-74,WHITE,105
48147950701,75-79,API,0
48147950701,75-79,BLACK,2
48147950701,75-79,LATINO,0
48147950701,75-79,WHITE,88
48147950701,80-84,API,0
48147950701,80-84,BLACK,1
48147950701,80-84,LATINO,0
48147950701,80-84,WHITE,73
48147950702,50-54,API,0
48147950702,50-54,BLACK,4
48147950702,50-54,LATINO,2
48147950702,50-54,WHITE,141
48147950702,55-59,API,0
48147950702,55-59,BLACK,4
48147950702,55-59,LATINO,4
48147950702,55-59,WHITE,121
48147950702,60-64,API,0
48147950702,60-64,BLACK,2
48147950702,60-64,LATINO,1
48147950702,60-64,WHITE,108
48147950702,65-69,API,4
48147950702,65-69,BLACK,2
48147950702,65-69,LATINO,3
48147950702,65-69,WHITE,72
48147950702,70-74,API,0
48147950702,70-74,BLACK,3
48147950702,70-74,LATINO,3
48147950702,70-74,WHITE,48
48147950702,75-79,API,0
48147950702,75-79,BLACK,1
48147950702,75-79,LATINO,3
48147950702,75-79,WHITE,47
48147950702,80-84,API,0
48147950702,80-84,BLACK,1
48147950702,80-84,LATINO,1
48147950702,80-84,WHITE,25
48149970100,50-54,API,0
48149970100,50-54,BLACK,3
48149970100,50-54,LATINO,3
48149970100,50-54,WHITE,122
48149970100,55-59,API,0
48149970100,55-59,BLACK,3
48149970100,55-59,LATINO,3
48149970100,55-59,WHITE,109
48149970100,60-64,API,0
48149970100,60-64,BLACK,2
48149970100,60-64,LATINO,3
48149970100,60-64,WHITE,113
48149970100,65-69,API,0
48149970100,65-69,BLACK,2
48149970100,65-69,LATINO,0
48149970100,65-69,WHITE,114
48149970100,70-74,API,2
48149970100,70-74,BLACK,4
48149970100,70-74,LATINO,0
48149970100,70-74,WHITE,107
48149970100,75-79,API,0
48149970100,75-79,BLACK,4
48149970100,75-79,LATINO,2
48149970100,75-79,WHITE,94
48149970100,80-84,API,0
48149970100,80-84,BLACK,1
48149970100,80-84,LATINO,0
48149970100,80-84,WHITE,89
48149970200,50-54,API,0
48149970200,50-54,BLACK,8
48149970200,50-54,LATINO,6
48149970200,50-54,WHITE,131
48149970200,55-59,API,0
48149970200,55-59,BLACK,10
48149970200,55-59,LATINO,5
48149970200,55-59,WHITE,95
48149970200,60-64,API,0
48149970200,60-64,BLACK,2
48149970200,60-64,LATINO,4
48149970200,60-64,WHITE,100
48149970200,65-69,API,0
48149970200,65-69,BLACK,4
48149970200,65-69,LATINO,0
48149970200,65-69,WHITE,102
48149970200,70-74,API,0
48149970200,70-74,BLACK,3
48149970200,70-74,LATINO,2
48149970200,70-74,WHITE,110
48149970200,75-79,API,0
48149970200,75-79,BLACK,4
48149970200,75-79,LATINO,0
48149970200,75-79,WHITE,89
48149970200,80-84,API,0
48149970200,80-84,BLACK,0
48149970200,80-84,LATINO,1
48149970200,80-84,WHITE,47
48149970300,50-54,API,6
48149970300,50-54,BLACK,15
48149970300,50-54,LATINO,33
48149970300,50-54,WHITE,235
48149970300,55-59,API,4
48149970300,55-59,BLACK,24
48149970300,55-59,LATINO,23
48149970300,55-59,WHITE,196
48149970300,60-64,API,6
48149970300,60-64,BLACK,10
48149970300,60-64,LATINO,23
48149970300,60-64,WHITE,193
48149970300,65-69,API,2
48149970300,65-69,BLACK,23
48149970300,65-69,LATINO,4
48149970300,65-69,WHITE,183
48149970300,70-74,API,0
48149970300,70-74,BLACK,19
48149970300,70-74,LATINO,10
48149970300,70-74,WHITE,228
48149970300,75-79,API,0
48149970300,75-79,BLACK,22
48149970300,75-79,LATINO,3
48149970300,75-79,WHITE,227
48149970300,80-84,API,0
48149970300,80-84,BLACK,11
48149970300,80-84,LATINO,6
48149970300,80-84,WHITE,197
48149970400,50-54,API,0
48149970400,50-54,BLACK,14
48149970400,50-54,LATINO,12
48149970400,50-54,WHITE,179
48149970400,55-59,API,0
48149970400,55-59,BLACK,4
48149970400,55-59,LATINO,7
48149970400,55-59,WHITE,136
48149970400,60-64,API,0
48149970400,60-64,BLACK,8
48149970400,60-64,LATINO,4
48149970400,60-64,WHITE,134
48149970400,65-69,API,0
48149970400,65-69,BLACK,13
48149970400,65-69,LATINO,2
48149970400,65-69,WHITE,119
48149970400,70-74,API,0
48149970400,70-74,BLACK,14
48149970400,70-74,LATINO,2
48149970400,70-74,WHITE,107
48149970400,75-79,API,0
48149970400,75-79,BLACK,6
48149970400,75-79,LATINO,3
48149970400,75-79,WHITE,96
48149970400,80-84,API,0
48149970400,80-84,BLACK,7
48149970400,80-84,LATINO,0
48149970400,80-84,WHITE,75
48149970500,50-54,API,2
48149970500,50-54,BLACK,13
48149970500,50-54,LATINO,34
48149970500,50-54,WHITE,184
48149970500,55-59,API,4
48149970500,55-59,BLACK,7
48149970500,55-59,LATINO,20
48149970500,55-59,WHITE,153
48149970500,60-64,API,0
48149970500,60-64,BLACK,4
48149970500,60-64,LATINO,13
48149970500,60-64,WHITE,172
48149970500,65-69,API,0
48149970500,65-69,BLACK,7
48149970500,65-69,LATINO,16
48149970500,65-69,WHITE,132
48149970500,70-74,API,0
48149970500,70-74,BLACK,7
48149970500,70-74,LATINO,12
48149970500,70-74,WHITE,141
48149970500,75-79,API,0
48149970500,75-79,BLACK,5
48149970500,75-79,LATINO,6
48149970500,75-79,WHITE,115
48149970500,80-84,API,0
48149970500,80-84,BLACK,4
48149970500,80-84,LATINO,6
48149970500,80-84,WHITE,104
48149970600,50-54,API,0
48149970600,50-54,BLACK,22
48149970600,50-54,LATINO,16
48149970600,50-54,WHITE,254
48149970600,55-59,API,0
48149970600,55-59,BLACK,20
48149970600,55-59,LATINO,13
48149970600,55-59,WHITE,196
48149970600,60-64,API,0
48149970600,60-64,BLACK,17
48149970600,60-64,LATINO,6
48149970600,60-64,WHITE,200
48149970600,65-69,API,0
48149970600,65-69,BLACK,18
48149970600,65-69,LATINO,6
48149970600,65-69,WHITE,205
48149970600,70-74,API,2
48149970600,70-74,BLACK,10
48149970600,70-74,LATINO,8
48149970600,70-74,WHITE,209
48149970600,75-79,API,4
48149970600,75-79,BLACK,9
48149970600,75-79,LATINO,10
48149970600,75-79,WHITE,178
48149970600,80-84,API,2
48149970600,80-84,BLACK,10
48149970600,80-84,LATINO,2
48149970600,80-84,WHITE,228
48149970700,50-54,API,2
48149970700,50-54,BLACK,5
48149970700,50-54,LATINO,3
48149970700,50-54,WHITE,101
48149970700,55-59,API,4
